20250725162800040,1,1,001,000005,202507,,,工事未払金,工事未払金,村上建設,村上建設,,,,,,,9265,30,30,20,29303300,29303300,,,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,1,,,testuser
20250725162800040,1,2,001,000005,202507,,,工事未払金,工事未払金,前田道路,前田道路,,,,,,,9280,30,30,20,22356000,22356000,,,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,2,,,testuser
20250725162800040,1,3,001,000005,202507,,,工事未払金,工事未払金,河野組,河野組,,,,,,,9267,30,30,20,5917774,5917774,,,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3,,,testuser
20250725162800040,1,4,001,000005,202507,,,工事未払金,工事未払金,北日本石油,北日本石油,,,,,,,9281,30,30,20,4088700,4088700,,,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,4,,,testuser
20250725162800040,1,5,001,000005,202507,,,工事未払金,工事未払金,高橋塗装工事店,高橋塗装工事店,,,,,,,9282,30,30,20,2065800,2065800,,,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,5,,,testuser
20250725162800040,1,6,001,000005,202507,,,工事未払金,工事未払金,大翔建設,大翔建設,,,,,,,9283,30,30,20,1990450,1990450,,,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,6,,,testuser
20250725162800040,1,7,001,000005,202507,,,工事未払金,工事未払金,カナモト,カナモト,,,,,,,9270,30,30,20,1796795,1796795,,,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,7,,,testuser
20250725162800040,1,8,001,000005,202507,,,工事未払金,工事未払金,東和警備,東和警備,,,,,,,9284,30,30,20,1675120,1675120,,,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,8,,,testuser
20250725162800040,1,9,001,000005,202507,,,工事未払金,工事未払金,大歩,大歩,,,,,,,9285,30,30,20,1567280,1567280,,,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,9,,,testuser
20250725162800040,1,10,001,000005,202507,,,工事未払金,工事未払金,カネサン岡田土建,カネサン岡田土建,,,,,,,9272,30,30,20,1206040,1206040,,,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,10,,,testuser
20250725162800040,1,11,001,000005,202507,,,工事未払金,工事未払金,その他,その他,,,,,,,9273,30,30,20,2961290,2961290,,,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,11,,,testuser
20250725162800040,1,12,001,000005,202507,,,未払金,未払金,フジシン,フジシン,,,,,,,9278,30,30,20,17666454,17666454,,,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,1,,,testuser
20250725162800040,1,13,001,000005,202507,,,未払金,未払金,日本サルヴェージ,日本サルヴェージ,,,,,,,9277,30,30,20,16511070,16511070,,,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,2,,,testuser
20250725162800040,1,14,001,000005,202507,,,未払金,未払金,日神機械販売,日神機械販売,,,,,,,9276,30,30,20,1269840,1269840,,,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3,,,testuser
20250725162800040,1,15,001,000005,202507,,,未払金,未払金,函東工業,函東工業,,,,,,,9271,30,30,20,732820,732820,,,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,4,,,testuser
20250725162800040,1,16,001,000005,202507,,,未払金,未払金,北海道エネルギー,北海道エネルギー,,,,,,,9274,30,30,20,698025,698025,,,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,5,,,testuser
20250725162800040,1,17,001,000005,202507,,,未払金,未払金,カナモト,カナモト,,,,,,,9270,30,30,20,629310,629310,,,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,6,,,testuser
20250725162800040,1,18,001,000005,202507,,,未払金,未払金,クロダリサイクル,クロダリサイクル,,,,,,,9286,30,30,20,568183,568183,,,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,7,,,testuser
20250725162800040,1,19,001,000005,202507,,,未払金,未払金,小田島建設,小田島建設,,,,,,,9287,30,30,20,546920,546920,,,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,8,,,testuser
20250725162800040,1,20,001,000005,202507,,,未払金,未払金,その他,その他,,,,,,,9273,30,30,20,2620687,2620687,,,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,9,,,testuser
20250725162800040,1,21,001,000005,202507,,,未成工事受入金,未成工事受入金,日本サルヴェージ,日本サルヴェージ,,,,,,,9277,30,30,20,133848000,133848000,,,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,1,,,testuser
