20250725162800310,1,1,001,000032,202507,,,買掛金,買掛金,,,,,,,,,,30,30,20,5874000,5874000,,,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,1,,,testuser
20250725162800310,1,2,001,000032,202507,,,買掛金,買掛金,,,,,,,,,,30,30,20,5806831,5806831,,,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,2,,,testuser
20250725162800310,1,3,001,000032,202507,,,買掛金,買掛金,,,,,,,,,,30,30,20,2190185,2190185,,,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3,,,testuser
20250725162800310,1,4,001,000032,202507,,,買掛金,買掛金,,,,,,,,,,30,30,20,2135771,2135771,,,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,4,,,testuser
20250725162800310,1,5,001,000032,202507,,,買掛金,買掛金,,,,,,,,,,30,30,20,1980264,1980264,,,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,5,,,testuser
20250725162800310,1,6,001,000032,202507,,,買掛金,買掛金,,,,,,,,,,30,30,20,1752080,1752080,,,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,6,,,testuser
20250725162800310,1,7,001,000032,202507,,,買掛金,買掛金,,,,,,,,,,30,30,20,1657909,1657909,,,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,7,,,testuser
20250725162800310,1,8,001,000032,202507,,,買掛金,買掛金,,,,,,,,,,30,30,20,1508650,1508650,,,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,8,,,testuser
20250725162800310,1,9,001,000032,202507,,,買掛金,買掛金,,,,,,,,,,30,30,20,1395783,1395783,,,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,9,,,testuser
20250725162800310,1,10,001,000032,202507,,,買掛金,買掛金,,,,,,,,,,30,30,20,1378102,1378102,,,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,10,,,testuser
20250725162800310,1,11,001,000032,202507,,,買掛金,買掛金,,,,,,,,,,30,30,20,1331000,1331000,,,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,11,,,testuser
20250725162800310,1,12,001,000032,202507,,,買掛金,買掛金,,,,,,,,,,30,30,20,1305784,1305784,,,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,12,,,testuser
20250725162800310,1,13,001,000032,202507,,,買掛金,買掛金,,,,,,,,,,30,30,20,1192224,1192224,,,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,13,,,testuser
