,1,1,001,000195,202507,,,買掛金グループ会社,買掛金グループ会社,,,,,,,,,,30,30,20,833509601,833509601,,,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,1,,,testuser
,1,2,001,000195,202507,,,買掛金グループ会社,買掛金グループ会社,,,,,,,,,,30,30,20,6604388,6604388,,,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,2,,,testuser
,1,3,001,000195,202507,,,買掛金グループ会社,買掛金グループ会社,,,,,,,,,,30,30,20,1168907,1168907,,,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3,,,testuser
,1,4,001,000195,202507,,,買掛金,買掛金,,,,,,,,,,30,30,20,3953400,3953400,,,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,4,,,testuser
,1,5,001,000195,202507,,,買掛金,買掛金,,,,,,,,,,30,30,20,3673101,3673101,,,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,5,,,testuser
,1,6,001,000195,202507,,,買掛金,買掛金,,,,,,,,,,30,30,20,219648,219648,,,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,6,,,testuser
,1,7,001,000195,202507,,,買掛金,買掛金,,,,,,,,,,30,30,20,117000,117000,,,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,7,,,testuser
,1,8,001,000195,202507,,,買掛金,買掛金,,,,,,,,,,30,30,20,-736,-736,返品分,返品分,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,8,,,testuser
,1,9,001,000195,202507,,,買掛金,買掛金,,,,,,,,,,30,30,20,-35586,-35586,返品分,返品分,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,9,,,testuser
,1,10,001,000195,202507,,,未払金(自動引落用),未払金(自動引落用),,,,,,,,,,30,30,20,1644823,1644823,,,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,1,,,testuser
,1,11,001,000195,202507,,,未払金(自動引落用),未払金(自動引落用),,,,,,,,,,30,30,20,468365,468365,,,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,2,,,testuser
